,cumulative_reward,succeed,actor_loss,critic_loss,average_reward
0,6.0,False,-6.549136638641357,29.196020126342773,0.15
1,2.0,False,-0.6498614549636841,4.5108184814453125,0.05
2,12.0,False,1.6174105405807495,16.217809677124023,0.3
3,0.0,False,-4.733609676361084,18.324827194213867,0.0
4,8.0,False,1.9054386615753167,13.503918647766112,0.2
5,1.0,False,4.716184139251709,12.473767280578612,0.025
6,0.0,False,-3.772039890289306,6.749825954437256,0.0
7,12.0,False,2.700899124145508,30.87662124633789,0.3
8,-2.0,False,-6.461483955383301,11.49251651763916,-0.05
9,-6.0,False,3.842954397201538,30.8726749420166,-0.15
10,8.0,False,5.644236564636231,19.07767677307129,0.2
11,15.0,False,1.9221422672271729,29.87482643127441,0.375
12,4.0,False,-0.5770298838615417,5.01515007019043,0.1
13,-12.0,False,-12.09925651550293,68.82755279541016,-0.3
14,18.0,False,8.593085289001465,55.93174362182617,0.45
15,-8.0,False,-16.986230850219727,61.18073654174805,-0.2
16,-2.0,False,-9.09946632385254,25.1162109375,-0.05
17,-6.0,False,-14.078692436218262,46.24715042114258,-0.15
18,-2.0,False,-5.184911727905273,10.773963928222656,-0.05
19,8.0,False,15.491488456726074,55.82300567626953,0.2
20,1.0,False,-4.1032304763793945,16.42169189453125,0.025
21,2.0,False,-20.796356201171875,119.3913345336914,0.05
22,18.0,False,8.723846435546875,41.89223861694336,0.45
23,31.0,False,42.87727737426758,411.9700317382813,0.775
24,7.0,False,0.0784562602639198,7.845465183258057,0.175
25,-4.0,False,-9.359728813171388,32.468257904052734,-0.1
26,-9.0,False,-31.62200355529785,236.4500274658203,-0.225
27,11.0,False,8.225106239318848,18.752199172973636,0.275
28,11.0,False,9.78011703491211,24.297746658325195,0.275
29,2.0,False,-12.200773239135742,39.00315475463867,0.05
30,17.0,False,18.72889709472656,105.630859375,0.425
31,2.0,False,8.345335960388184,21.373884201049805,0.05
32,15.0,False,5.03287410736084,21.408519744873047,0.375
33,6.0,False,-2.9399726390838623,9.4610595703125,0.15
34,-2.0,False,-2.0986008644104004,10.608325004577637,-0.05
35,11.0,False,9.472086906433104,24.93045997619629,0.275
36,8.0,False,7.742779731750488,22.71926689147949,0.2
37,-10.0,False,-15.492108345031738,74.19426727294922,-0.25
38,8.0,False,6.835150241851807,18.230283737182617,0.2
39,1.0,False,-2.938232421875,6.954873085021973,0.025
40,6.0,False,4.690024375915527,17.291135787963867,0.15
41,19.0,False,12.154122352600098,50.85359954833984,0.475
42,-12.0,False,-24.321386337280277,127.8445816040039,-0.3
43,18.0,False,21.958084106445312,105.67082977294922,0.45
44,4.0,False,6.636647701263428,17.911115646362305,0.1
45,25.0,False,30.624008178710938,203.4003143310547,0.625
46,-8.0,False,-12.01475715637207,31.293073654174805,-0.2
47,20.0,False,23.20310401916504,124.80975341796876,0.5
48,11.0,False,4.898061275482178,14.321700096130373,0.275
49,-14.0,False,-18.46013832092285,130.67974853515625,-0.35
50,-6.0,False,-13.673944473266602,47.4574089050293,-0.15
51,-2.0,False,-6.426412105560303,24.44199562072754,-0.05
52,13.0,False,10.16257381439209,28.197607040405277,0.325
53,31.0,False,12.774336814880373,160.69656372070312,0.775
54,-4.0,False,-16.302888870239258,55.69945907592773,-0.1
55,28.0,False,19.038654327392575,114.5330581665039,0.7
56,14.0,False,16.47846794128418,72.92845153808594,0.35
57,3.0,False,-8.779459953308105,21.411766052246094,0.075
58,10.0,False,-6.753617286682129,65.83501434326172,0.25
59,15.0,False,18.771228790283203,71.25735473632812,0.375
60,2.0,False,6.211620330810547,12.12122631072998,0.05
61,18.0,False,14.99028491973877,59.51125717163086,0.45
62,10.0,False,3.8448472023010254,46.9636116027832,0.25
63,33.0,False,34.94883346557617,305.2835388183594,0.825
64,15.0,False,7.5418291091918945,27.975269317626957,0.375
65,16.0,False,14.850236892700195,61.802001953125,0.4
66,4.0,False,-7.435914516448975,17.13309669494629,0.1
67,17.0,False,20.859054565429688,108.5783233642578,0.425
